fund_id,fund_name,snapshot_date,group_identifier,item_id,asset_name,instrument_id,instrument_type_identifier,quantity,nav_value,exposure,nav_percentage,isin_code,issuer_name
11,Fund A,2026-05-30,private_bonds,35217,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,204,180659.38,0.0009736264223233187,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-05-30,private_bonds,35218,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,400,354234.08,0.0019090714163202327,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-05-30,private_bonds,35214,TEPA13 BRASIL TECNOLOGIA E PARTICIPACAO S.A. IPCA+11.5593% 15/Mar/32,83,bond,5508,5690478.01,0.030667655897500343,,BRTEPADBS031,BRASIL TECNOLOGIA E PARTICIPACAO S.A.
11,Fund A,2026-05-30,private_bonds,35216,PSAN23 PARSAN S.A. CDI+2.7% 18/Mar/30,120,bond,392,408814.22,0.0022032198047268435,,BRPSANDBS026,PARSAN S.A.
11,Fund A,2026-05-30,private_bonds,35221,PSAN23 PARSAN S.A. CDI+2.7% 18/Mar/30,120,bond,1000,1042893.42,0.0056204586855276625,,BRPSANDBS026,PARSAN S.A.
11,Fund A,2026-05-30,private_bonds,35224,PSAN23 PARSAN S.A. CDI+2.7% 18/Mar/30,120,bond,1000,1042893.42,0.0056204586855276625,,BRPSANDBS026,PARSAN S.A.
11,Fund A,2026-05-30,private_bonds,35225,PSAN23 PARSAN S.A. CDI+2.7% 18/Mar/30,120,bond,934,974062.45,0.005249508412282836,,BRPSANDBS026,PARSAN S.A.
11,Fund A,2026-05-30,private_bonds,35226,PSAN23 PARSAN S.A. CDI+2.7% 18/Mar/30,120,bond,930,969890.88,0.005227026577540726,,BRPSANDBS026,PARSAN S.A.
11,Fund A,2026-05-30,private_bonds,35227,PSAN23 PARSAN S.A. CDI+2.7% 18/Mar/30,120,bond,1010,1053322.35,0.005676663272382939,,BRPSANDBS026,PARSAN S.A.
11,Fund A,2026-05-30,private_bonds,35213,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,407863,3883968,0.020931843345417048,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-05-30,private_bonds,35223,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,45520,433474.53,0.0023361214650100253,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-05-30,private_bonds,35220,RDORD9 REDE DOR SAO LUIZ S/A CDI+2.25% 25/Jul/31,123,bond,3650,3934253.06,0.021202844283555178,,BRRDORDBS0K9,REDE DOR SAO LUIZ S/A
11,Fund A,2026-05-30,cash,10984,BRL,,,,0,0,,,
11,Fund A,2026-05-30,provisions,273315,ajuste de futuro,,,,285811.24,0.0015403206458809867,,,
11,Fund A,2026-05-30,provisions,273302,taxa CVM,,,,28422.791235,0.00015317876285353806,,,
11,Fund A,2026-05-30,provisions,273293,despesa de auditoria,,,,11545.389145,0.00006222149018622828,,,
11,Fund A,2026-05-30,provisions,273296,taxa ANBIMA/ANBID,,,,559.8375,0.0000030171285761483593,,,
11,Fund A,2026-05-30,provisions,274185,liquidação de compromissada (volta),,,,0,0,,,
11,Fund A,2026-05-30,provisions,277538,liquidação de compromissada (ida),,,,0,0,,,
11,Fund A,2026-05-30,provisions,274187,ajuste de PL,,,,-0.01,-5.389293457741504e-11,,,
11,Fund A,2026-05-30,provisions,277551,liquidação de compra/venda de ativos na BM&F,,,,-13.4,-7.221653233373616e-8,,,
11,Fund A,2026-05-30,provisions,277535,taxa SELIC,,,,-72.19,-3.8905309471435917e-7,,,
11,Fund A,2026-05-30,provisions,277536,taxa CETIP,,,,-3488.24,-0.000018799149011032223,,,
11,Fund A,2026-05-30,provisions,273290,taxa de custódia,,,,-7338.639279,-0.000039550080655039524,,,
11,Fund A,2026-05-30,provisions,273291,taxa de administração,,,,-10273.136207,-0.00005536494575087247,,,
11,Fund A,2026-06-29,futures,43286,Futuro de DI1 2030-01-02,89,future,-21,0,-0.007028182534769981,,,
11,Fund A,2026-06-29,futures,43281,Futuro de DI1 2029-01-02,99,future,-21,0,-0.008030231622284995,,,
11,Fund A,2026-06-29,futures,43291,Futuro de DI1 2028-01-03,98,future,-22,0,-0.009598355172166884,,,
11,Fund A,2026-06-29,futures,43279,Futuro de DI1 2027-01-04,97,future,-23,0,-0.011447729119837468,,,
11,Fund A,2026-06-29,futures,43287,Futuro de DI1 2032-01-02,101,future,-82,0,-0.02098800717596593,,,
11,Fund A,2026-06-29,futures,43290,Futuro de DI1 2031-01-02,100,future,-94,0,-0.027516449594886392,,,
11,Fund A,2026-06-29,futures,43280,Futuro de DAP 2026-08-17,95,future,-57,0,-0.057189472218047516,,,
11,Fund A,2026-06-29,futures,43285,Futuro de DAP 2028-08-15,96,future,-87,0,-0.07410663028791382,,,
11,Fund A,2026-06-29,futures,43282,Futuro de DAP 2029-05-15,85,future,-97,0,-0.07826619082521635,,,
11,Fund A,2026-06-29,futures,43288,Futuro de DAP 2027-05-17,93,future,-98,0,-0.09246766880602658,,,
11,Fund A,2026-06-29,futures,43283,Futuro de DAP 2033-05-16,94,future,-156,0,-0.09271093727879968,,,
11,Fund A,2026-06-29,futures,43284,Futuro de DAP 2030-08-15,87,future,-138,0,-0.10050943557312207,,,
11,Fund A,2026-06-29,futures,43278,Futuro de DAP 2032-08-16,88,future,-195,0,-0.12206633581348815,,,
11,Fund A,2026-06-29,futures,43289,Futuro de DAP 2035-05-15,86,future,-438,0,-0.22575209405445903,,,
11,Fund A,2026-06-29,bonds,43257,210100 vencimento 01/03/2028,71,bond,638,12317840.31,0.06557404561172145,,BRSTNCLF1RI1,Tesouro Nacional
11,Fund A,2026-06-29,bonds,43453,OVER @ NTNB 15/08/2028,92,overnight,0,0,0,,,Tesouro Nacional
11,Fund A,2026-06-29,bonds,43737,OVER @ LTN 01/10/2026,207,overnight,1482,1428842.71,0.0076064468056424965,,,Tesouro Nacional
11,Fund A,2026-06-29,private_bonds,43258,ARTRA7 ARTERIS S.A. IPCA+7.7% 15/Mai/35,75,bond,14803,13647628.77,0.07265317693579555,,BRARTRDBS0C4,ARTERIS S.A.
11,Fund A,2026-06-29,private_bonds,43259,ARTRA8 ARTERIS S.A. IPCA+8.2857% 15/Out/32,76,bond,18500,17986634.1,0.09575187985251293,,BRARTRDBS0E0,ARTERIS S.A.
11,Fund A,2026-06-29,private_bonds,43263,MTXS11 MTX SE-CAMANDUCAIA SPE S.A. IPCA+12.4111% 15/Set/39,80,bond,30000,31607251.71,0.1682612628378053,,BRMTXSDBS006,MTX SE-CAMANDUCAIA SPE S.A.
11,Fund A,2026-06-29,private_bonds,43264,RALM21 RIALMA TRANSMISSORA DE ENERGIA V S/A IPCA+7.8293% 15/Dez/48,81,bond,15640,16378496.93,0.0871909586659939,,BRRALMDBS011,RIALMA TRANSMISSORA DE ENERGIA V S/A
11,Fund A,2026-06-29,private_bonds,43260,BTEL13 V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. PRÉ+15.05% 15/Abr/32,77,bond,15180,15208306.59,0.080961448192355,,BRBTELDBS020,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.
11,Fund A,2026-06-29,private_bonds,43262,MGPRA0 CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A IPCA+7.8868% 15/Mar/42,79,bond,13500,13815989.05,0.07354944319621913,,BRMGPRDBS076,CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A
11,Fund A,2026-06-29,private_bonds,43271,MGPRA0 CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A IPCA+7.8868% 15/Mar/42,79,bond,1000,1023406.6,0.005448106903423639,,BRMGPRDBS076,CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A
11,Fund A,2026-06-29,private_bonds,43273,EPRL12 EPR LITORAL PIONEIRO S.A. IPCA+8.203% 15/Mar/49,173,bond,13840,13881617.59,0.07389881684923388,,BREPRLDBS065,EPR LITORAL PIONEIRO S.A.
11,Fund A,2026-06-29,private_bonds,43267,VRDN12 VIARONDON CONCESSIONARIA DE RODOVIA S/A IPCA+5.55% 15/Dez/34,84,bond,9811,11231630.96,0.059791608129854706,,BRVRDNDBS012,VIARONDON CONCESSIONARIA DE RODOVIA S/A
11,Fund A,2026-06-29,private_bonds,43270,VRDN12 VIARONDON CONCESSIONARIA DE RODOVIA S/A IPCA+5.55% 15/Dez/34,84,bond,46,52660.79,0.00028033981999524174,,BRVRDNDBS012,VIARONDON CONCESSIONARIA DE RODOVIA S/A
11,Fund A,2026-06-29,private_bonds,43275,NC002600G2H,209,bond,9700,9785526.16,0.05209326660569857,,NC002600G2H,INTEGRA BRASIL S/A
11,Fund A,2026-06-29,private_bonds,43261,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,9985,7932489.89,0.042228624577292886,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-06-29,private_bonds,43268,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,204,162065.89,0.0008627580784945167,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-06-29,private_bonds,43269,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,400,317776.26,0.0016916825068519934,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-06-29,private_bonds,43274,RUMOA3 RUMO S.A. IPCA+3.9% 15/Out/29,205,bond,3000,4045637.72,0.021536959861637298,,BRRAILDBS035,RUMO S.A.
11,Fund A,2026-06-29,private_bonds,43276,RUMOA4 RUMO S.A. IPCA+6.7961% 15/Abr/30,210,bond,873,1205564.46,0.006417824625857234,,BRRAILDBS050,RUMO S.A.
11,Fund A,2026-06-29,private_bonds,43277,RUMOA4 RUMO S.A. IPCA+6.7961% 15/Abr/30,210,bond,730,1008089.41,0.005366565838345682,,BRRAILDBS050,RUMO S.A.
11,Fund A,2026-06-29,private_bonds,43266,TEPA13 BRASIL TECNOLOGIA E PARTICIPACAO S.A. IPCA+11.5593% 15/Mar/32,83,bond,5508,5374096.27,0.02860901140449084,,BRTEPADBS031,BRASIL TECNOLOGIA E PARTICIPACAO S.A.
11,Fund A,2026-06-29,private_bonds,43951,AXIA18 AXIA ENERGIA S.A. IPCA+6.8% 15/Fev/33,214,bond,5030,4994696.12,0.02658927399067412,,BRAXIADBS0C8,AXIA ENERGIA S.A.
11,Fund A,2026-06-29,private_bonds,43265,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,407863,3960961.12,0.021086183817934517,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-06-29,private_bonds,43272,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,45520,442067.43,0.0023533468036874617,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-06-29,cash,13710,BRL,,,,0,0,,,
11,Fund A,2026-06-29,provisions,295879,taxa CVM,,,,26003.830279,0.0001384314385037211,,,
11,Fund A,2026-06-29,provisions,295901,ajuste de futuro,,,,20694.84,0.00011016901895094652,,,
11,Fund A,2026-06-29,provisions,295875,despesa de auditoria,,,,10505.517105,0.00005592613970585121,,,
11,Fund A,2026-06-29,provisions,297368,taxa ANBIMA/ANBID,,,,718.88,0.000003826959007339821,,,
11,Fund A,2026-06-29,provisions,295871,taxa SELIC,,,,75.42,4.014985092554659e-7,,,
11,Fund A,2026-06-29,provisions,296214,liquidação de compromissada (volta),,,,0,0,,,
11,Fund A,2026-06-29,provisions,296734,liquidação de compromissada (ida),,,,0,0,,,
11,Fund A,2026-06-29,provisions,297253,liquidação de compra/venda/resgate de títulos de renda fixa,,,,0,0,,,
11,Fund A,2026-06-29,provisions,297514,ajuste de saldo em conta,,,,0,0,,,
11,Fund A,2026-06-29,provisions,297370,ajuste de PL,,,,-0.01,-5.323501846399707e-11,,,
11,Fund A,2026-06-29,provisions,295883,liquidação de compra/venda de ativos na BM&F,,,,-282.98,-0.0000015064445524941892,,,
11,Fund A,2026-06-29,provisions,296732,taxa CETIP,,,,-2906.58,-0.00001547318399670846,,,
11,Fund A,2026-06-29,provisions,295872,taxa de custódia,,,,-7420.917742,-0.00003950526930151735,,,
11,Fund A,2026-06-29,provisions,295873,taxa de administração,,,,-10388.305803,-0.000055302165123235296,,,
11,Fund A,2026-07-29,futures,52103,Futuro de DI1 2030-01-02,89,future,-21,0,-0.00701332924012409,,,
11,Fund A,2026-07-29,futures,52100,Futuro de DI1 2029-01-02,99,future,-21,0,-0.008036585576857802,,,
11,Fund A,2026-07-29,futures,52107,Futuro de DI1 2028-01-03,98,future,-22,0,-0.009624844451082101,,,
11,Fund A,2026-07-29,futures,52098,Futuro de DI1 2027-01-04,97,future,-23,0,-0.011463564690039502,,,
11,Fund A,2026-07-29,futures,52104,Futuro de DI1 2032-01-02,101,future,-82,0,-0.020763613764564936,,,
11,Fund A,2026-07-29,futures,52109,Futuro de DI1 2031-01-02,100,future,-94,0,-0.027361198411555925,,,
11,Fund A,2026-07-29,futures,52105,Futuro de DAP 2028-08-15,96,future,-86,0,-0.0732977992850222,,,
11,Fund A,2026-07-29,futures,52099,Futuro de DAP 2029-05-15,85,future,-97,0,-0.07822115956652498,,,
11,Fund A,2026-07-29,futures,52101,Futuro de DAP 2033-05-16,94,future,-157,0,-0.09241759363434769,,,
11,Fund A,2026-07-29,futures,52102,Futuro de DAP 2030-08-15,87,future,-139,0,-0.10134653169423093,,,
11,Fund A,2026-07-29,futures,52108,Futuro de DAP 2027-05-17,93,future,-109,0,-0.10281054063969267,,,
11,Fund A,2026-07-29,futures,52097,Futuro de DAP 2032-08-16,88,future,-198,0,-0.1232668388255389,,,
11,Fund A,2026-07-29,futures,52106,Futuro de DAP 2035-05-15,86,future,-455,0,-0.23072552085026238,,,
11,Fund A,2026-07-29,bonds,52074,210100 vencimento 01/03/2028,71,bond,638,12462342.05,0.06562929543676665,,BRSTNCLF1RI1,Tesouro Nacional
11,Fund A,2026-07-29,bonds,52239,OVER @ NTNB 15/05/2029,105,overnight,0,0,0,,,Tesouro Nacional
11,Fund A,2026-07-29,bonds,52566,OVER @ LFT 01/09/2027,103,overnight,39,759336.45,0.003998824299102731,,,Tesouro Nacional
11,Fund A,2026-07-29,private_bonds,52080,MTXS11 MTX SE-CAMANDUCAIA SPE S.A. IPCA+12.4111% 15/Set/39,80,bond,30000,31946140.26,0.1682350451286926,,BRMTXSDBS006,MTX SE-CAMANDUCAIA SPE S.A.
11,Fund A,2026-07-29,private_bonds,52075,ARTRA7 ARTERIS S.A. IPCA+7.7% 15/Mai/35,75,bond,14803,13684551.12,0.07206570359956295,,BRARTRDBS0C4,ARTERIS S.A.
11,Fund A,2026-07-29,private_bonds,52076,ARTRA8 ARTERIS S.A. IPCA+8.2857% 15/Out/32,76,bond,18500,18156333.47,0.09561504320791037,,BRARTRDBS0E0,ARTERIS S.A.
11,Fund A,2026-07-29,private_bonds,52081,RALM21 RIALMA TRANSMISSORA DE ENERGIA V S/A IPCA+7.8293% 15/Dez/48,81,bond,15640,16304421.67,0.08586248896485298,,BRRALMDBS011,RIALMA TRANSMISSORA DE ENERGIA V S/A
11,Fund A,2026-07-29,private_bonds,52077,BTEL13 V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. PRÉ+15.05% 15/Abr/32,77,bond,15180,15467131.31,0.08145314309073556,,BRBTELDBS020,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.
11,Fund A,2026-07-29,private_bonds,52090,EPRL12 EPR LITORAL PIONEIRO S.A. IPCA+8.203% 15/Mar/49,173,bond,13840,13760559.38,0.0724659789850461,,BREPRLDBS065,EPR LITORAL PIONEIRO S.A.
11,Fund A,2026-07-29,private_bonds,52079,MGPRA0 CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A IPCA+7.8868% 15/Mar/42,79,bond,12500,12731530.68,0.06704689894409045,,BRMGPRDBS076,CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A
11,Fund A,2026-07-29,private_bonds,52088,MGPRA0 CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A IPCA+7.8868% 15/Mar/42,79,bond,1000,1018522.45,0.005363751915527236,,BRMGPRDBS076,CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A
11,Fund A,2026-07-29,private_bonds,52084,VRDN12 VIARONDON CONCESSIONARIA DE RODOVIA S/A IPCA+5.55% 15/Dez/34,84,bond,9811,11398885.21,0.06002890968433857,,BRVRDNDBS012,VIARONDON CONCESSIONARIA DE RODOVIA S/A
11,Fund A,2026-07-29,private_bonds,52087,VRDN12 VIARONDON CONCESSIONARIA DE RODOVIA S/A IPCA+5.55% 15/Dez/34,84,bond,46,53444.98,0.0002814524355804275,,BRVRDNDBS012,VIARONDON CONCESSIONARIA DE RODOVIA S/A
11,Fund A,2026-07-29,private_bonds,52092,NC002600G2H,209,bond,9700,9931108.14,0.05229928914771897,,NC002600G2H,INTEGRA BRASIL S/A
11,Fund A,2026-07-29,private_bonds,52093,AXIA18 AXIA ENERGIA S.A. IPCA+6.8% 15/Fev/33,214,bond,5030,5024267.69,0.026458842728905644,,BRAXIADBS0C8,AXIA ENERGIA S.A.
11,Fund A,2026-07-29,private_bonds,52096,AXIA19 AXIA ENERGIA S.A. IPCA+8.0036% 15/Jun/36,220,bond,4000,4003865.59,0.021085192214278452,,BRAXIADBS0F1,AXIA ENERGIA S.A.
11,Fund A,2026-07-29,private_bonds,52078,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,9985,7930206.03,0.04176212082830938,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-07-29,private_bonds,52085,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,204,162019.23,0.0008532271055558451,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-07-29,private_bonds,52086,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,400,317684.77,0.0016729943246193042,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-07-29,private_bonds,52083,TEPA13 BRASIL TECNOLOGIA E PARTICIPACAO S.A. IPCA+11.5593% 15/Mar/32,83,bond,5508,5466601.59,0.028788265404407477,,BRTEPADBS031,BRASIL TECNOLOGIA E PARTICIPACAO S.A.
11,Fund A,2026-07-29,private_bonds,52091,RUMOA3 RUMO S.A. IPCA+3.9% 15/Out/29,205,bond,2087,2862404.19,0.015074018153503526,,BRRAILDBS035,RUMO S.A.
11,Fund A,2026-07-29,private_bonds,52094,RUMOA3 RUMO S.A. IPCA+3.9% 15/Out/29,205,bond,329,451236.69,0.0023763066471023764,,BRRAILDBS035,RUMO S.A.
11,Fund A,2026-07-29,private_bonds,52095,RUMOA4 RUMO S.A. IPCA+6.7961% 15/Abr/30,210,bond,870,1223294.22,0.006442122804853415,,BRRAILDBS050,RUMO S.A.
11,Fund A,2026-07-29,private_bonds,52082,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,407863,3860451.03,0.02032994120448389,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-07-29,private_bonds,52089,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,45520,430849.9,0.002268945512655246,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-07-29,cash,16882,BRL,,,,0,0,,,
11,Fund A,2026-07-29,provisions,316905,ajuste de futuro,,,,470806.98,0.0024793678636156934,,,
11,Fund A,2026-07-29,provisions,316891,taxa CVM,,,,23342.973227,0.00012292897114708307,,,
11,Fund A,2026-07-29,provisions,316887,despesa de auditoria,,,,9361.657862,0.000049300445063936815,,,
11,Fund A,2026-07-29,provisions,316893,taxa ANBIMA/ANBID,,,,342.33,0.000001802781260276898,,,
11,Fund A,2026-07-29,provisions,316883,taxa SELIC,,,,82.95,4.3683202038959095e-7,,,
11,Fund A,2026-07-29,provisions,317189,liquidação de compromissada (volta),,,,0,0,,,
11,Fund A,2026-07-29,provisions,317813,liquidação de compromissada (ida),,,,0,0,,,
11,Fund A,2026-07-29,provisions,322013,ajuste de PL,,,,0,0,,,
11,Fund A,2026-07-29,provisions,316896,liquidação de compra/venda de ativos na BM&F,,,,-303.56,-0.0000015986103449001113,,,
11,Fund A,2026-07-29,provisions,316886,taxa CETIP,,,,-1981.43,-0.000010434624112845657,,,
11,Fund A,2026-07-29,provisions,316884,taxa de custódia,,,,-7881.306395,-0.00004150460513366189,,,
11,Fund A,2026-07-29,provisions,316885,taxa de administração,,,,-11032.757533,-0.0000581008048656886,,,
11,Fund A,2026-08-11,futures,55846,Futuro de DI1 2030-01-02,89,future,-21,0,-0.006978149342780134,,,
11,Fund A,2026-08-11,futures,55841,Futuro de DI1 2029-01-02,99,future,-21,0,-0.007994441980240425,,,
11,Fund A,2026-08-11,futures,55851,Futuro de DI1 2028-01-03,98,future,-22,0,-0.009576867756794403,,,
11,Fund A,2026-08-11,futures,55840,Futuro de DI1 2027-01-04,97,future,-23,0,-0.011405300230748459,,,
11,Fund A,2026-08-11,futures,55847,Futuro de DI1 2032-01-02,101,future,-82,0,-0.02069371593858479,,,
11,Fund A,2026-08-11,futures,55850,Futuro de DI1 2031-01-02,100,future,-94,0,-0.027238531648953283,,,
11,Fund A,2026-08-11,futures,55845,Futuro de DAP 2028-08-15,96,future,-84,0,-0.07140113256985983,,,
11,Fund A,2026-08-11,futures,55842,Futuro de DAP 2029-05-15,85,future,-94,0,-0.07569138492509597,,,
11,Fund A,2026-08-11,futures,55843,Futuro de DAP 2033-05-16,94,future,-149,0,-0.08802248230664601,,,
11,Fund A,2026-08-11,futures,55844,Futuro de DAP 2030-08-15,87,future,-135,0,-0.09851097366129662,,,
11,Fund A,2026-08-11,futures,55848,Futuro de DAP 2027-05-17,93,future,-107,0,-0.10050790463122555,,,
11,Fund A,2026-08-11,futures,55839,Futuro de DAP 2032-08-16,88,future,-194,0,-0.12119899311155115,,,
11,Fund A,2026-08-11,futures,55849,Futuro de DAP 2035-05-15,86,future,-442,0,-0.22601755823509595,,,
11,Fund A,2026-08-11,bonds,55815,210100 vencimento 01/03/2028,71,bond,638,12521258.72,0.06528352110434034,,BRSTNCLF1RI1,Tesouro Nacional
11,Fund A,2026-08-11,bonds,55965,OVER @ NTNF 01/01/2027,226,overnight,0,0,0,,,Tesouro Nacional
11,Fund A,2026-08-11,private_bonds,55821,MTXS11 MTX SE-CAMANDUCAIA SPE S.A. IPCA+12.4111% 15/Set/39,80,bond,30000,33143390.76,0.17280349353171642,,BRMTXSDBS006,MTX SE-CAMANDUCAIA SPE S.A.
11,Fund A,2026-08-11,private_bonds,55816,ARTRA7 ARTERIS S.A. IPCA+7.7% 15/Mai/35,75,bond,14803,13871964.6,0.07232585112237054,,BRARTRDBS0C4,ARTERIS S.A.
11,Fund A,2026-08-11,private_bonds,55817,ARTRA8 ARTERIS S.A. IPCA+8.2857% 15/Out/32,76,bond,18500,18369526.75,0.09577530616152093,,BRARTRDBS0E0,ARTERIS S.A.
11,Fund A,2026-08-11,private_bonds,55822,RALM21 RIALMA TRANSMISSORA DE ENERGIA V S/A IPCA+7.8293% 15/Dez/48,81,bond,15640,16792566.21,0.0875533263420974,,BRRALMDBS011,RIALMA TRANSMISSORA DE ENERGIA V S/A
11,Fund A,2026-08-11,private_bonds,55818,BTEL13 V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. PRÉ+15.05% 15/Abr/32,77,bond,15180,15607846.1,0.08137641534403137,,BRBTELDBS020,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.
11,Fund A,2026-08-11,private_bonds,55831,EPRL12 EPR LITORAL PIONEIRO S.A. IPCA+8.203% 15/Mar/49,173,bond,13840,14048773.27,0.0732476987295506,,BREPRLDBS065,EPR LITORAL PIONEIRO S.A.
11,Fund A,2026-08-11,private_bonds,55825,VRDN12 VIARONDON CONCESSIONARIA DE RODOVIA S/A IPCA+5.55% 15/Dez/34,84,bond,9811,11487933.22,0.05989595353878056,,BRVRDNDBS012,VIARONDON CONCESSIONARIA DE RODOVIA S/A
11,Fund A,2026-08-11,private_bonds,55828,VRDN12 VIARONDON CONCESSIONARIA DE RODOVIA S/A IPCA+5.55% 15/Dez/34,84,bond,46,53862.49,0.0002808290554259408,,BRVRDNDBS012,VIARONDON CONCESSIONARIA DE RODOVIA S/A
11,Fund A,2026-08-11,private_bonds,55833,NC002600G2H,209,bond,9700,9984408.62,0.05205685511223984,,NC002600G2H,INTEGRA BRASIL S/A
11,Fund A,2026-08-11,private_bonds,55820,MGPRA0 CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A IPCA+7.8868% 15/Mar/42,79,bond,7650,7954159.12,0.04147151068143158,,BRMGPRDBS076,CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A
11,Fund A,2026-08-11,private_bonds,55829,MGPRA0 CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A IPCA+7.8868% 15/Mar/42,79,bond,1000,1039759.36,0.005421112507376677,,BRMGPRDBS076,CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A
11,Fund A,2026-08-11,private_bonds,55819,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,9985,7991379.03,0.04166556841400257,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-08-11,private_bonds,55826,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,204,163269.04,0.000851254477361695,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-08-11,private_bonds,55827,CGEE13 COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G IPCA+8.7219% 14/Dez/41,78,bond,400,320135.36,0.0016691264261994019,,BRCGEEDBS038,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G
11,Fund A,2026-08-11,private_bonds,55834,AXIA18 AXIA ENERGIA S.A. IPCA+6.8% 15/Fev/33,214,bond,4030,4074815.36,0.02124533166503669,,BRAXIADBS0C8,AXIA ENERGIA S.A.
11,Fund A,2026-08-11,private_bonds,55837,AXIA19 AXIA ENERGIA S.A. IPCA+8.0036% 15/Jun/36,220,bond,4000,4076223.92,0.02125267565090699,,BRAXIADBS0F1,AXIA ENERGIA S.A.
